Request ID,Booking ID,Room ID,Room_Number,Room_Type,Request_Type,Capacity,Occupants,Client,Menu_ID,Menu_Name,orders,Time,Days,Room_Rate,Hotel_Cost,Food_Cost,Total_Cost,Request Start Date
452,947,4,N57,normal_room,holiday,1,7,Magen Mertz,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-15
452,948,4,N58,normal_room,holiday,1,7,Magen Mertz,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-15
452,949,4,N59,normal_room,holiday,1,7,Magen Mertz,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-15
453,950,2,D5,double_room,business,3,2,Vera Rau,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-15
454,951,2,D3,double_room,business,3,4,Merle Mraz,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-10
454,952,2,D4,double_room,business,3,4,Merle Mraz,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-10
455,953,2,D6,double_room,business,3,4,Gusta Marvin,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-20
455,954,2,D7,double_room,business,3,4,Gusta Marvin,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-20
456,955,5,L0,conference_room_large,conference,50,19,Clemma Lakin,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-19
457,956,3,S52,conference_room_small,wedding,15,48,Bo Vandervort,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-05
457,957,3,S53,conference_room_small,wedding,15,48,Bo Vandervort,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-05
457,958,3,S100,conference_room_small,wedding,15,48,Bo Vandervort,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-05
457,959,3,S101,conference_room_small,wedding,15,48,Bo Vandervort,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-05
458,960,5,L1,conference_room_large,party,50,56,Talan Koss,7,simple-lunch,4,05:50:00,5,150,750,20,770,2016-01-07
458,960,5,L1,conference_room_large,party,50,56,Talan Koss,9,steak 'n stuff,4,19:10:00,5,150,750,72,822,2016-01-07
458,961,5,L5,conference_room_large,party,50,56,Talan Koss,6,deluxe-breakfast,1,16:48:00,5,150,750,12,762,2016-01-07
459,962,5,L3,conference_room_large,party,50,26,Mr. Gust Hirthe V,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-04
460,963,5,L7,conference_room_large,conference,50,48,Dr. Daryn Franecki,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-02
461,964,4,N7,normal_room,holiday,1,1,Dr. Alf Reilly Jr.,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-14
462,965,2,D6,double_room,business,3,3,Parker Kihn III,NULL,NULL,NULL,NULL,15,100,1500,0,1500,2016-01-19
463,966,4,N2,normal_room,business,1,4,Isreal Fahey,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-24
463,967,4,N3,normal_room,business,1,4,Isreal Fahey,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-24
463,968,4,N27,normal_room,business,1,4,Isreal Fahey,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-24
463,969,4,N28,normal_room,business,1,4,Isreal Fahey,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-24
464,970,5,L7,conference_room_large,party,50,46,Luverne Miller,8,deluxe-lunch,3,06:48:00,5,150,750,30,780,2016-02-19
464,970,5,L7,conference_room_large,party,50,46,Luverne Miller,11,vegetarian lasagna,5,12:28:00,5,150,750,80,830,2016-02-19
464,970,5,L7,conference_room_large,party,50,46,Luverne Miller,15,tea,3,10:48:00,5,150,750,7.5,757.5,2016-02-19
465,971,3,S19,conference_room_small,wedding,15,43,Victorine Lebsack MD,3,wine,1,03:56:00,7,80,560,3.5,563.5,2016-03-12
465,971,3,S19,conference_room_small,wedding,15,43,Victorine Lebsack MD,10,surf 'n turf,4,11:47:00,7,80,560,68,628,2016-03-12
465,971,3,S19,conference_room_small,wedding,15,43,Victorine Lebsack MD,14,coffee,5,06:09:00,7,80,560,15,575,2016-03-12
465,972,3,S20,conference_room_small,wedding,15,43,Victorine Lebsack MD,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-03-12
465,973,3,S21,conference_room_small,wedding,15,43,Victorine Lebsack MD,7,simple-lunch,5,09:28:00,7,80,560,25,585,2016-03-12
465,973,3,S21,conference_room_small,wedding,15,43,Victorine Lebsack MD,9,steak 'n stuff,5,04:48:00,7,80,560,90,650,2016-03-12
466,974,2,D1,double_room,holiday,3,2,Jereme Pacocha,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-17
467,NULL,NULL,NULL,NULL,business,NULL,4,Mrs. Almyra Strosin DVM,NULL,NULL,NULL,NULL,6,NULL,NULL,0,NULL,2016-02-05
468,975,3,S35,conference_room_small,wedding,15,50,Jolene Pagac,1,soft-drink,1,15:52:00,6,80,480,3,483,2016-02-18
468,976,3,S40,conference_room_small,wedding,15,50,Jolene Pagac,6,deluxe-breakfast,5,17:41:00,6,80,480,60,540,2016-02-18
468,977,3,S41,conference_room_small,wedding,15,50,Jolene Pagac,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
468,978,3,S42,conference_room_small,wedding,15,50,Jolene Pagac,11,vegetarian lasagna,2,21:48:00,6,80,480,32,512,2016-02-18
469,979,1,X40,deluxe_room,holiday,3,6,Colby Howell DDS,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-03-30
469,980,1,X41,deluxe_room,holiday,3,6,Colby Howell DDS,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-03-30
470,981,3,S17,conference_room_small,wedding,15,59,Verdie Torphy,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-10
470,982,3,S21,conference_room_small,wedding,15,59,Verdie Torphy,7,simple-lunch,5,09:28:00,2,80,160,25,185,2016-03-10
470,983,3,S28,conference_room_small,wedding,15,59,Verdie Torphy,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-10
470,984,3,S40,conference_room_small,wedding,15,59,Verdie Torphy,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-10
471,985,2,D4,double_room,business,3,1,Kelly Reilly,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-02-08
472,986,2,D7,double_room,business,3,2,Travis Ratke,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-03
473,987,4,N17,normal_room,holiday,1,3,Janel Nader,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-07
473,988,4,N18,normal_room,holiday,1,3,Janel Nader,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-07
473,989,4,N19,normal_room,holiday,1,3,Janel Nader,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-07
474,990,2,D4,double_room,business,3,1,Sussie Marks,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-03
475,991,1,X8,deluxe_room,holiday,3,1,Herb Fisher,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-02-17
476,992,1,X6,deluxe_room,business,3,1,Sariah Lueilwitz MD,NULL,NULL,NULL,NULL,7,150,1050,0,1050,2016-02-07
477,993,5,L2,conference_room_large,party,50,82,Burk Kiehn,4,simple-breakfast,4,15:45:00,3,150,450,20,470,2016-01-07
477,993,5,L2,conference_room_large,party,50,82,Burk Kiehn,5,french-breakfast,5,07:37:00,3,150,450,35,485,2016-01-07
477,993,5,L2,conference_room_large,party,50,82,Burk Kiehn,13,super soup,4,00:20:00,3,150,450,56,506,2016-01-07
477,994,5,L4,conference_room_large,party,50,82,Burk Kiehn,10,surf 'n turf,1,15:40:00,3,150,450,17,467,2016-01-07
478,995,5,L6,conference_room_large,wedding,50,53,Daisie Paucek,3,wine,1,10:26:00,6,150,900,3.5,903.5,2016-01-22
478,995,5,L6,conference_room_large,wedding,50,53,Daisie Paucek,7,simple-lunch,5,14:09:00,6,150,900,25,925,2016-01-22
478,995,5,L6,conference_room_large,wedding,50,53,Daisie Paucek,9,steak 'n stuff,5,23:59:00,6,150,900,90,990,2016-01-22
478,995,5,L6,conference_room_large,wedding,50,53,Daisie Paucek,10,surf 'n turf,5,08:25:00,6,150,900,85,985,2016-01-22
478,995,5,L6,conference_room_large,wedding,50,53,Daisie Paucek,11,vegetarian lasagna,1,18:09:00,6,150,900,16,916,2016-01-22
478,996,5,L7,conference_room_large,wedding,50,53,Daisie Paucek,1,soft-drink,3,10:56:00,6,150,900,9,909,2016-01-22
478,996,5,L7,conference_room_large,wedding,50,53,Daisie Paucek,12,spareribs,4,22:07:00,6,150,900,68,968,2016-01-22
479,997,3,S7,conference_room_small,conference,15,29,Dr. Jade Oberbrunner,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-15
479,998,3,S8,conference_room_small,conference,15,29,Dr. Jade Oberbrunner,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-15
480,999,3,S51,conference_room_small,wedding,15,58,Dr. Fay Pfannerstill MD,6,deluxe-breakfast,5,15:59:00,4,80,320,60,380,2016-03-19
480,1000,3,S52,conference_room_small,wedding,15,58,Dr. Fay Pfannerstill MD,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-19
480,1001,3,S53,conference_room_small,wedding,15,58,Dr. Fay Pfannerstill MD,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-19
480,1002,3,S58,conference_room_small,wedding,15,58,Dr. Fay Pfannerstill MD,1,soft-drink,1,11:53:00,4,80,320,3,323,2016-03-19
481,1003,5,L2,conference_room_large,conference,50,21,Gayle Kertzmann,5,french-breakfast,5,07:01:00,9,150,1350,35,1385,2016-01-27
481,1003,5,L2,conference_room_large,conference,50,21,Gayle Kertzmann,11,vegetarian lasagna,2,18:58:00,9,150,1350,32,1382,2016-01-27
482,1004,4,N27,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1005,4,N35,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1006,4,N36,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1007,4,N79,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1008,4,N83,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1009,4,N87,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1010,4,N88,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
482,1011,4,N97,normal_room,holiday,1,8,Dr. Salvatore Konopelski Sr.,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-20
483,1012,2,D3,double_room,holiday,3,3,Noreen Wilkinson,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-25
484,1013,1,X11,deluxe_room,business,3,2,Hyrum Lind PhD,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-13
485,1014,2,D18,double_room,holiday,3,2,Aleah Durgan,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-03-11
486,1015,1,X0,deluxe_room,holiday,3,4,Miss Sherrie Jast,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-03-16
486,1016,1,X1,deluxe_room,holiday,3,4,Miss Sherrie Jast,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-03-16
487,1017,3,S7,conference_room_small,wedding,15,51,Abner Zieme,13,super soup,5,00:02:00,12,80,960,70,1030,2016-02-12
487,1018,3,S8,conference_room_small,wedding,15,51,Abner Zieme,3,wine,4,04:55:00,12,80,960,14,974,2016-02-12
487,1019,3,S9,conference_room_small,wedding,15,51,Abner Zieme,NULL,NULL,NULL,NULL,12,80,960,0,960,2016-02-12
487,1020,3,S10,conference_room_small,wedding,15,51,Abner Zieme,5,french-breakfast,1,21:32:00,12,80,960,7,967,2016-02-12
487,1020,3,S10,conference_room_small,wedding,15,51,Abner Zieme,11,vegetarian lasagna,1,22:25:00,12,80,960,16,976,2016-02-12
487,1020,3,S10,conference_room_small,wedding,15,51,Abner Zieme,12,spareribs,1,19:04:00,12,80,960,17,977,2016-02-12
488,1021,3,S24,conference_room_small,wedding,15,18,Lou Kuhlman,3,wine,5,12:02:00,4,80,320,17.5,337.5,2016-01-25
488,1022,3,S25,conference_room_small,wedding,15,18,Lou Kuhlman,8,deluxe-lunch,4,12:19:00,4,80,320,40,360,2016-01-25
489,1023,5,L3,conference_room_large,wedding,50,38,Jordan Block DVM,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-01-09
490,1024,2,D7,double_room,business,3,2,Mr. Hakeem Rosenbaum II,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-14
491,NULL,NULL,NULL,NULL,conference,NULL,26,Orilla Ferry,NULL,NULL,NULL,NULL,2,NULL,NULL,0,NULL,2016-02-14
492,1025,4,N15,normal_room,business,1,1,Mrs. Shaunna Langosh MD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-14
493,1026,5,L1,conference_room_large,wedding,50,49,Kristen Gorczany,5,french-breakfast,2,08:17:00,4,150,600,14,614,2016-02-10
494,NULL,NULL,NULL,NULL,business,NULL,4,Mrs. Hannah Labadie,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-02-07
495,1027,2,D11,double_room,business,3,6,Dr. Destry Borer,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-06
495,1028,2,D14,double_room,business,3,6,Dr. Destry Borer,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-06
496,1029,4,N60,normal_room,business,1,2,Lew Maggio,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-11
496,1030,4,N61,normal_room,business,1,2,Lew Maggio,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-11
497,1031,5,L34,conference_room_large,conference,50,10,Zackary Kreiger,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-02
498,1032,5,L6,conference_room_large,wedding,50,53,Dr. Alferd Kemmer,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-08
498,1033,5,L8,conference_room_large,wedding,50,53,Dr. Alferd Kemmer,13,super soup,5,03:57:00,3,150,450,70,520,2016-01-08
499,1034,4,N16,normal_room,business,1,4,Verlene Ruecker,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-09
499,1035,4,N40,normal_room,business,1,4,Verlene Ruecker,10,surf 'n turf,3,12:47:00,5,80,400,51,451,2016-02-09
499,1036,4,N41,normal_room,business,1,4,Verlene Ruecker,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-09
499,1037,4,N42,normal_room,business,1,4,Verlene Ruecker,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-09
500,1038,5,L3,conference_room_large,wedding,50,70,Blanche Keebler MD,14,coffee,2,00:36:00,4,150,600,6,606,2016-01-30
500,1039,5,L4,conference_room_large,wedding,50,70,Blanche Keebler MD,10,surf 'n turf,1,06:11:00,4,150,600,17,617,2016-01-30
500,1039,5,L4,conference_room_large,wedding,50,70,Blanche Keebler MD,15,tea,4,18:57:00,4,150,600,10,610,2016-01-30
501,NULL,NULL,NULL,NULL,business,NULL,7,Garvin Heaney,NULL,NULL,NULL,NULL,2,NULL,NULL,0,NULL,2016-01-06
502,1040,3,S28,conference_room_small,conference,15,39,Dr. Coby Senger,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-09
502,1041,3,S29,conference_room_small,conference,15,39,Dr. Coby Senger,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-09
502,1042,3,S30,conference_room_small,conference,15,39,Dr. Coby Senger,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-09
503,NULL,NULL,NULL,NULL,holiday,NULL,5,Felecia Lubowitz,NULL,NULL,NULL,NULL,2,NULL,NULL,0,NULL,2016-03-22
504,1043,2,D7,double_room,holiday,3,5,Jaquez Bahringer,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-03-29
504,1044,2,D8,double_room,holiday,3,5,Jaquez Bahringer,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-03-29
505,1045,1,X0,deluxe_room,business,3,4,Ms. Flor Ziemann,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-03-19
505,1046,1,X13,deluxe_room,business,3,4,Ms. Flor Ziemann,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-03-19
506,1047,4,N73,normal_room,business,1,3,Ivah Schamberger,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-09
506,1048,4,N74,normal_room,business,1,3,Ivah Schamberger,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-09
506,1049,4,N75,normal_room,business,1,3,Ivah Schamberger,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-09
507,1050,2,D2,double_room,business,3,3,Kenan Leannon,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-20
508,1051,2,D8,double_room,business,3,1,Miss Kaia Leannon,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-02-29
509,1052,5,L3,conference_room_large,party,50,44,Forest Luettgen,14,coffee,5,16:13:00,3,150,450,15,465,2016-03-19
510,1053,3,S4,conference_room_small,party,15,71,Zeta Powlowski,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-06
510,1054,3,S5,conference_room_small,party,15,71,Zeta Powlowski,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-06
510,1055,3,S6,conference_room_small,party,15,71,Zeta Powlowski,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-06
510,1056,3,S10,conference_room_small,party,15,71,Zeta Powlowski,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-06
510,1057,3,S11,conference_room_small,party,15,71,Zeta Powlowski,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-06
511,1058,2,D0,double_room,holiday,3,7,Ms. Lorine Rodriguez DDS,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-15
511,1059,2,D1,double_room,holiday,3,7,Ms. Lorine Rodriguez DDS,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-15
511,1060,2,D2,double_room,holiday,3,7,Ms. Lorine Rodriguez DDS,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-15
512,1061,2,D10,double_room,business,3,3,Wilfrid Hegmann,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-31
513,NULL,NULL,NULL,NULL,business,NULL,1,Dr. Cory Shields DVM,NULL,NULL,NULL,NULL,8,NULL,NULL,0,NULL,2016-03-18
514,1062,1,X7,deluxe_room,business,3,4,Mannie Russel,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-02-07
514,1063,1,X8,deluxe_room,business,3,4,Mannie Russel,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-02-07
515,NULL,NULL,NULL,NULL,holiday,NULL,7,Roddy Haag,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-03-02
516,1064,5,L3,conference_room_large,party,50,19,Tyra Barton,5,french-breakfast,4,13:26:00,6,150,900,28,928,2016-02-02
516,1064,5,L3,conference_room_large,party,50,19,Tyra Barton,12,spareribs,4,04:58:00,6,150,900,68,968,2016-02-02
516,1064,5,L3,conference_room_large,party,50,19,Tyra Barton,14,coffee,2,00:36:00,6,150,900,6,906,2016-02-02
517,1065,1,X7,deluxe_room,business,3,3,Eleonore Buckridge,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-05
518,1066,1,X9,deluxe_room,business,3,4,Whitley Langosh,11,vegetarian lasagna,5,08:28:00,10,150,1500,80,1580,2016-02-13
518,1067,1,X10,deluxe_room,business,3,4,Whitley Langosh,12,spareribs,5,17:37:00,10,150,1500,85,1585,2016-02-13
519,1068,4,N95,normal_room,holiday,1,2,Mr. Gunner Lehner,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-26
519,1069,4,N96,normal_room,holiday,1,2,Mr. Gunner Lehner,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-26
520,1070,5,L6,conference_room_large,conference,50,21,Ayden Wuckert DVM,14,coffee,1,15:12:00,4,150,600,3,603,2016-03-07
520,1070,5,L6,conference_room_large,conference,50,21,Ayden Wuckert DVM,15,tea,3,09:09:00,4,150,600,7.5,607.5,2016-03-07
521,1071,5,L2,conference_room_large,wedding,50,62,Deandre Kerluke,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-01-14
521,1072,5,L3,conference_room_large,wedding,50,62,Deandre Kerluke,4,simple-breakfast,1,02:09:00,6,150,900,5,905,2016-01-14
521,1072,5,L3,conference_room_large,wedding,50,62,Deandre Kerluke,4,simple-breakfast,3,12:25:00,6,150,900,15,915,2016-01-14
521,1072,5,L3,conference_room_large,wedding,50,62,Deandre Kerluke,8,deluxe-lunch,5,19:50:00,6,150,900,50,950,2016-01-14
521,1072,5,L3,conference_room_large,wedding,50,62,Deandre Kerluke,11,vegetarian lasagna,4,10:43:00,6,150,900,64,964,2016-01-14
521,1072,5,L3,conference_room_large,wedding,50,62,Deandre Kerluke,14,coffee,1,06:36:00,6,150,900,3,903,2016-01-14
522,1073,3,S97,conference_room_small,wedding,15,74,Aliyah Smith,7,simple-lunch,1,19:42:00,7,80,560,5,565,2016-03-24
522,1073,3,S97,conference_room_small,wedding,15,74,Aliyah Smith,10,surf 'n turf,1,10:21:00,7,80,560,17,577,2016-03-24
522,1073,3,S97,conference_room_small,wedding,15,74,Aliyah Smith,12,spareribs,1,09:50:00,7,80,560,17,577,2016-03-24
522,1074,3,S98,conference_room_small,wedding,15,74,Aliyah Smith,4,simple-breakfast,2,14:01:00,7,80,560,10,570,2016-03-24
522,1074,3,S98,conference_room_small,wedding,15,74,Aliyah Smith,11,vegetarian lasagna,4,11:26:00,7,80,560,64,624,2016-03-24
522,1075,3,S99,conference_room_small,wedding,15,74,Aliyah Smith,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-03-24
522,1076,3,S112,conference_room_small,wedding,15,74,Aliyah Smith,7,simple-lunch,2,03:56:00,7,80,560,10,570,2016-03-24
522,1076,3,S112,conference_room_small,wedding,15,74,Aliyah Smith,11,vegetarian lasagna,3,18:50:00,7,80,560,48,608,2016-03-24
522,1077,3,S113,conference_room_small,wedding,15,74,Aliyah Smith,8,deluxe-lunch,2,08:30:00,7,80,560,20,580,2016-03-24
522,1077,3,S113,conference_room_small,wedding,15,74,Aliyah Smith,14,coffee,1,21:30:00,7,80,560,3,563,2016-03-24
523,1078,2,D36,double_room,holiday,3,4,Dora Strosin,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
523,1079,2,D37,double_room,holiday,3,4,Dora Strosin,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
524,1080,1,X19,deluxe_room,holiday,3,1,Ermina Lockman,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-26
525,1081,1,X3,deluxe_room,holiday,3,4,Mrs. Mila Stanton PhD,NULL,NULL,NULL,NULL,11,150,1650,0,1650,2016-03-19
525,1082,1,X4,deluxe_room,holiday,3,4,Mrs. Mila Stanton PhD,2,beer,2,13:04:00,11,150,1650,7,1657,2016-03-19
526,1083,3,S6,conference_room_small,party,15,49,Kyle Schaden,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-28
526,1084,3,S7,conference_room_small,party,15,49,Kyle Schaden,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-28
526,1085,3,S8,conference_room_small,party,15,49,Kyle Schaden,5,french-breakfast,5,02:39:00,4,80,320,35,355,2016-02-28
526,1086,3,S9,conference_room_small,party,15,49,Kyle Schaden,4,simple-breakfast,3,09:12:00,4,80,320,15,335,2016-02-28
527,1087,5,L4,conference_room_large,wedding,50,56,Kieth Fritsch II,2,beer,5,20:20:00,4,150,600,17.5,617.5,2016-03-23
527,1087,5,L4,conference_room_large,wedding,50,56,Kieth Fritsch II,10,surf 'n turf,4,03:48:00,4,150,600,68,668,2016-03-23
527,1087,5,L4,conference_room_large,wedding,50,56,Kieth Fritsch II,12,spareribs,2,03:19:00,4,150,600,34,634,2016-03-23
527,1088,5,L5,conference_room_large,wedding,50,56,Kieth Fritsch II,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-23
528,1089,4,N3,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1090,4,N4,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1091,4,N5,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1092,4,N6,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1093,4,N7,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1094,4,N8,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
528,1095,4,N9,normal_room,holiday,1,7,Kaliyah King,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
529,1096,2,D2,double_room,holiday,3,1,Friend Leannon,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-01-19
530,1097,4,N6,normal_room,business,1,3,Rhoda Homenick,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-11
530,1098,4,N7,normal_room,business,1,3,Rhoda Homenick,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-11
530,1099,4,N8,normal_room,business,1,3,Rhoda Homenick,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-11
531,1100,2,D7,double_room,holiday,3,2,Efren Senger,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-23
532,1101,1,X14,deluxe_room,business,3,2,Veola Armstrong DVM,15,tea,3,19:44:00,4,150,600,7.5,607.5,2016-02-27
533,1102,4,N62,normal_room,business,1,2,Bree Frami,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-16
533,1103,4,N63,normal_room,business,1,2,Bree Frami,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-16
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,7,simple-lunch,1,02:22:00,10,150,1500,5,1505,2016-03-15
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,10,surf 'n turf,1,20:51:00,10,150,1500,17,1517,2016-03-15
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,11,vegetarian lasagna,2,01:34:00,10,150,1500,32,1532,2016-03-15
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,11,vegetarian lasagna,2,13:28:00,10,150,1500,32,1532,2016-03-15
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,12,spareribs,4,21:31:00,10,150,1500,68,1568,2016-03-15
534,1104,5,L6,conference_room_large,conference,50,23,Goebel Koss,13,super soup,4,01:06:00,10,150,1500,56,1556,2016-03-15
535,1105,5,L9,conference_room_large,conference,50,23,Anie Quitzon DVM,0,water,1,23:00:00,5,150,750,2.5,752.5,2016-02-16
535,1105,5,L9,conference_room_large,conference,50,23,Anie Quitzon DVM,9,steak 'n stuff,2,05:05:00,5,150,750,36,786,2016-02-16
